PCA1	PCA2
-0.5687517580270022	-1.0192348942222282
0.014695917569683727	1.4514333411496865
-0.4816715631748234	-0.9742835029785734
-0.4128783228601026	-1.0481943312817406
-0.041895300925639645	1.0156905778149994
-0.647862479460446	-1.0013193599685153
-0.5453985901740014	-0.6625368471695254
-0.5448588832243244	-0.9057289895697845
0.6754364747897581	4.251774378780532
0.1088948893395834	-0.5433514956984438
-0.4517790192219018	-0.6580535572774135
-0.14274784208407817	0.6857672141930773
-0.5100810202370099	-0.755349882083643
-0.5827113408396167	-0.7663267805685466
-0.15682281758124333	0.4862565476762429
0.10755468364081121	-0.6318864378204766
-0.42512087703571194	-0.8854415393857193
-0.38066393631832884	-0.2284180427207559
-0.5365336234567933	-0.6266698157594256
-0.5013475206589644	-0.6314495649613752
-0.5885460185812524	-0.970097001632528
0.7643717665289952	3.934684840525393
0.15889126759964406	1.283135422483639
-0.1448051208929029	1.00374723525323
-0.08583870900713367	-0.8602684910559082
-0.40470932200480864	-0.3173265185598766
0.042404131283632414	1.5584489263157228
-0.6203425653161497	-0.9355131153367904
-0.628037600144099	-0.9661745990274777
-0.5867618190700248	-0.7758329525086608
-0.13574053542480394	-0.535495942664472
-0.30773759150232527	0.2534973965638135
-0.5190432470542362	-0.4767502278460957
0.023551656221397793	1.0062199740565048
-0.49339767740601914	-0.7841089059979985
-0.4108603896048677	-0.5241476355445118
0.07957478497574906	1.9312252378797932
1.8856431797247226	0.05893704318382599
0.014170547583851726	1.0590117901060139
-0.5070732080596352	-0.43096697176903587
-0.3409795115214667	-0.03344121338749566
-0.28925998170686046	-0.548947474100341
-0.5548978646573541	-0.928766852362843
6.2068589835636	-2.2708438754811735
-0.2593530310569414	-0.7088936352124151
1.5025261232465146	1.9078891984195225
0.753920212564182	0.4204176466156822
-0.12782526901698477	0.1490478887994417
-0.2831680279432984	-0.694633535344242
-0.4544107988017522	-0.4938879665206026
-0.6050899526941654	-0.993432272073559
1.4202531396474107	3.2247702206102327
-0.6294859728176533	-1.0094698343109705
-0.5862168299214976	-0.9457903876423167
-0.36774036412455174	-0.02912812449637194
-0.3318495901469645	-0.7385542786756976
-0.6200960025956582	-0.935740263672492
-0.4994650420718011	-0.703473627462642
-0.5481423992022727	-0.8446725754310704
0.9034466868151182	5.0435646550524895
-0.3536636411654082	0.0898685634473085
-0.5650702898257735	-1.0016448317417972
2.424540046923541	0.12875386751930892
0.9952559438794661	0.6999261536881548
0.1055479981665358	-0.3661490902924369
